create web directory ./checkpoints/ellen_dwt_uresnet2_3_1128/web...
learning rate 0.0002000 -> 0.0002000
/home/guest1/.conda/envs/ellen/lib/python3.7/site-packages/torch/optim/lr_scheduler.py:134: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
/home/guest1/.conda/envs/ellen/lib/python3.7/site-packages/torch/nn/functional.py:3635: UserWarning: Default upsampling behavior when mode=bilinear is changed to align_corners=False since 0.4.0. Please specify align_corners=True if the old behavior is desired. See the documentation of nn.Upsample for details.
  "See the documentation of nn.Upsample for details.".format(mode)
(epoch: 1, iters: 4, time: 2.156, data: 0.176) D_A: 1.499 G_A: 1.506 cycle_A: 13.613 idt_A: 6.646 D_B: 3.399 G_B: 4.666 cycle_B: 6.587 idt_B: 3.429
(epoch: 1, iters: 8, time: 0.368, data: 0.176) D_A: 7.421 G_A: 6.592 cycle_A: 11.697 idt_A: 6.290 D_B: 11.628 G_B: 10.371 cycle_B: 6.343 idt_B: 3.005
(epoch: 1, iters: 12, time: 0.328, data: 0.176) D_A: 6.148 G_A: 8.737 cycle_A: 11.370 idt_A: 6.259 D_B: 4.056 G_B: 3.826 cycle_B: 6.237 idt_B: 2.895
(epoch: 1, iters: 16, time: 0.349, data: 0.176) D_A: 5.558 G_A: 6.520 cycle_A: 12.930 idt_A: 5.970 D_B: 1.129 G_B: 1.884 cycle_B: 5.897 idt_B: 3.348
(epoch: 1, iters: 20, time: 0.325, data: 0.176) D_A: 3.137 G_A: 3.822 cycle_A: 11.407 idt_A: 5.580 D_B: 2.417 G_B: 2.794 cycle_B: 5.401 idt_B: 2.984
(epoch: 1, iters: 24, time: 0.323, data: 0.176) D_A: 1.657 G_A: 2.046 cycle_A: 10.713 idt_A: 5.437 D_B: 2.213 G_B: 3.750 cycle_B: 5.180 idt_B: 2.839
(epoch: 1, iters: 28, time: 0.322, data: 0.176) D_A: 0.827 G_A: 0.851 cycle_A: 10.871 idt_A: 5.356 D_B: 0.576 G_B: 0.756 cycle_B: 5.092 idt_B: 2.923
(epoch: 1, iters: 32, time: 0.322, data: 0.176) D_A: 0.841 G_A: 0.942 cycle_A: 8.520 idt_A: 5.350 D_B: 0.750 G_B: 0.778 cycle_B: 5.119 idt_B: 2.365
(epoch: 1, iters: 36, time: 0.337, data: 0.176) D_A: 0.693 G_A: 0.912 cycle_A: 8.863 idt_A: 5.244 D_B: 0.496 G_B: 0.638 cycle_B: 5.128 idt_B: 2.471
(epoch: 1, iters: 40, time: 0.322, data: 0.176) D_A: 0.518 G_A: 0.710 cycle_A: 9.729 idt_A: 4.735 D_B: 0.367 G_B: 0.601 cycle_B: 4.532 idt_B: 2.648
(epoch: 1, iters: 44, time: 0.319, data: 0.176) D_A: 0.429 G_A: 0.632 cycle_A: 8.231 idt_A: 4.129 D_B: 0.363 G_B: 0.659 cycle_B: 3.901 idt_B: 2.280
(epoch: 1, iters: 48, time: 0.323, data: 0.176) D_A: 0.416 G_A: 0.622 cycle_A: 8.143 idt_A: 4.433 D_B: 0.333 G_B: 0.639 cycle_B: 4.245 idt_B: 2.280
(epoch: 1, iters: 52, time: 0.324, data: 0.176) D_A: 0.454 G_A: 0.665 cycle_A: 7.705 idt_A: 3.999 D_B: 0.372 G_B: 0.704 cycle_B: 3.859 idt_B: 2.165
(epoch: 1, iters: 56, time: 0.324, data: 0.176) D_A: 0.377 G_A: 0.625 cycle_A: 7.499 idt_A: 3.893 D_B: 0.315 G_B: 0.596 cycle_B: 3.764 idt_B: 2.106
(epoch: 1, iters: 60, time: 0.347, data: 0.176) D_A: 0.390 G_A: 0.704 cycle_A: 7.694 idt_A: 3.543 D_B: 0.276 G_B: 0.514 cycle_B: 3.390 idt_B: 2.066
(epoch: 1, iters: 64, time: 0.324, data: 0.176) D_A: 0.518 G_A: 1.035 cycle_A: 6.170 idt_A: 3.412 D_B: 0.306 G_B: 0.505 cycle_B: 3.339 idt_B: 1.823
(epoch: 1, iters: 68, time: 0.325, data: 0.176) D_A: 0.519 G_A: 0.866 cycle_A: 5.273 idt_A: 3.400 D_B: 0.274 G_B: 0.521 cycle_B: 3.300 idt_B: 1.566
(epoch: 1, iters: 72, time: 0.324, data: 0.176) D_A: 0.404 G_A: 0.577 cycle_A: 6.592 idt_A: 3.489 D_B: 0.252 G_B: 0.576 cycle_B: 3.443 idt_B: 1.699
(epoch: 1, iters: 76, time: 0.325, data: 0.176) D_A: 0.362 G_A: 0.734 cycle_A: 5.335 idt_A: 2.741 D_B: 0.316 G_B: 0.543 cycle_B: 2.690 idt_B: 1.469
(epoch: 1, iters: 80, time: 0.341, data: 0.176) D_A: 0.283 G_A: 0.615 cycle_A: 7.605 idt_A: 3.333 D_B: 0.541 G_B: 0.489 cycle_B: 3.369 idt_B: 2.076
(epoch: 1, iters: 84, time: 0.325, data: 0.176) D_A: 0.306 G_A: 0.757 cycle_A: 6.735 idt_A: 3.212 D_B: 0.607 G_B: 0.878 cycle_B: 3.240 idt_B: 1.753
(epoch: 1, iters: 88, time: 0.319, data: 0.176) D_A: 0.409 G_A: 0.927 cycle_A: 7.005 idt_A: 3.285 D_B: 0.654 G_B: 0.503 cycle_B: 3.309 idt_B: 1.898
(epoch: 1, iters: 92, time: 0.325, data: 0.176) D_A: 0.466 G_A: 0.843 cycle_A: 5.853 idt_A: 2.532 D_B: 0.648 G_B: 0.849 cycle_B: 2.499 idt_B: 1.494
(epoch: 1, iters: 96, time: 0.318, data: 0.176) D_A: 0.503 G_A: 0.932 cycle_A: 4.711 idt_A: 2.904 D_B: 0.518 G_B: 0.504 cycle_B: 2.911 idt_B: 1.239
(epoch: 1, iters: 100, time: 0.341, data: 0.176) D_A: 0.764 G_A: 1.448 cycle_A: 5.640 idt_A: 2.752 D_B: 0.341 G_B: 0.274 cycle_B: 2.752 idt_B: 1.411
(epoch: 1, iters: 100, time: 0.341, data: 0.176) D_A: 0.764 G_A: 1.448 cycle_A: 5.640 idt_A: 2.752 D_B: 0.341 G_B: 0.274 cycle_B: 2.752 idt_B: 1.411
(epoch: 1, iters: 104, time: 0.327, data: 0.003) D_A: 0.748 G_A: 1.139 cycle_A: 3.864 idt_A: 2.495 D_B: 0.365 G_B: 0.382 cycle_B: 2.488 idt_B: 1.006
(epoch: 1, iters: 108, time: 0.328, data: 0.003) D_A: 0.553 G_A: 1.241 cycle_A: 4.281 idt_A: 2.980 D_B: 0.466 G_B: 0.637 cycle_B: 2.998 idt_B: 1.070
(epoch: 1, iters: 112, time: 0.325, data: 0.003) D_A: 0.290 G_A: 0.689 cycle_A: 4.905 idt_A: 2.593 D_B: 0.861 G_B: 1.320 cycle_B: 2.624 idt_B: 1.179
(epoch: 1, iters: 116, time: 0.326, data: 0.003) D_A: 0.215 G_A: 0.574 cycle_A: 4.494 idt_A: 2.578 D_B: 1.188 G_B: 1.646 cycle_B: 2.653 idt_B: 1.120
(epoch: 1, iters: 120, time: 0.337, data: 0.003) D_A: 0.205 G_A: 0.554 cycle_A: 5.601 idt_A: 2.745 D_B: 0.712 G_B: 0.729 cycle_B: 2.747 idt_B: 1.430
(epoch: 1, iters: 124, time: 0.324, data: 0.003) D_A: 0.193 G_A: 0.385 cycle_A: 3.774 idt_A: 2.315 D_B: 0.440 G_B: 0.422 cycle_B: 2.277 idt_B: 1.006
(epoch: 1, iters: 128, time: 0.322, data: 0.003) D_A: 0.198 G_A: 0.497 cycle_A: 4.582 idt_A: 3.099 D_B: 0.383 G_B: 0.595 cycle_B: 3.148 idt_B: 1.072
(epoch: 1, iters: 132, time: 0.326, data: 0.003) D_A: 0.179 G_A: 0.640 cycle_A: 3.530 idt_A: 2.268 D_B: 0.366 G_B: 0.297 cycle_B: 2.176 idt_B: 0.895
(epoch: 1, iters: 136, time: 0.318, data: 0.003) D_A: 0.201 G_A: 0.570 cycle_A: 4.381 idt_A: 2.350 D_B: 0.410 G_B: 0.353 cycle_B: 2.255 idt_B: 1.048
(epoch: 1, iters: 140, time: 0.341, data: 0.003) D_A: 0.177 G_A: 0.487 cycle_A: 4.190 idt_A: 1.988 D_B: 0.361 G_B: 0.460 cycle_B: 2.048 idt_B: 0.966
(epoch: 1, iters: 144, time: 0.322, data: 0.003) D_A: 0.196 G_A: 0.438 cycle_A: 3.754 idt_A: 2.553 D_B: 0.288 G_B: 0.395 cycle_B: 2.513 idt_B: 0.933
(epoch: 1, iters: 148, time: 0.328, data: 0.003) D_A: 0.203 G_A: 0.305 cycle_A: 4.087 idt_A: 2.122 D_B: 0.282 G_B: 0.249 cycle_B: 2.198 idt_B: 1.035
